티커종목코드,고객구성중분류코드,평균고객계좌수비율,평균고객투자비율
BX          ,일반투자자,100.0,100.0
BXC         ,3천만원미만,100.0,100.0
BXC         ,40~49세,100.0,100.0
BXC         ,일반투자자,100.0,100.0
BXMT        ,0~29세,13.517406349206349,4.773479365079365
BXMT        ,10억원이상,1.355068,0.32634799999999997
BXMT        ,1억원이상~10억원미만,42.06149523809524,80.38475238095239
BXMT        ,30~39세,26.99394285714286,25.38846507936508
BXMT        ,3천만원~1억원미만,30.653065079365078,14.192812698412698
BXMT        ,3천만원미만,26.7477253968254,5.292911111111111
BXMT        ,40~49세,30.83156984126984,34.96077619047619
BXMT        ,50~59세,18.746203174603174,29.04097142857143
BXMT        ,60세~,9.910895238095238,5.836314285714286
BXMT        ,일반투자자,99.08164920634921,95.46271111111112
BXMT        ,투자고수,2.410670833333333,11.910383333333334
BXP         ,0~29세,13.866890476190477,1.0308428571428572
BXP         ,10억원이상,1.3137380952380953,72.93563015873016
BXP         ,1억원이상~10억원미만,29.757938095238096,19.70275396825397
BXP         ,30~39세,37.61268888888889,79.24750158730158
BXP         ,3천만원~1억원미만,33.41686825396826,4.651895238095237
BXP         ,3천만원미만,35.51144920634921,2.70971746031746
BXP         ,40~49세,25.030604761904762,3.828025396825397
BXP         ,50~59세,17.778331746031743,7.670279365079365
BXP         ,60세~,5.711480952380953,8.223350793650793
BXP         ,일반투자자,98.60667142857143,99.96045238095238
BXP         ,투자고수,1.3933285714285715,0.03954761904761905
BYD         ,0~29세,17.085822222222223,7.715111111111112
BYD         ,1억원이상~10억원미만,17.20792222222222,28.78148412698413
BYD         ,30~39세,27.502369841269843,32.143773015873016
BYD         ,3천만원~1억원미만,18.11349523809524,5.737342857142857
BYD         ,3천만원미만,64.67860476190477,65.4811888888889
BYD         ,40~49세,37.33750793650793,23.66272857142857
BYD         ,50~59세,8.680591428571429,13.450577142857142
BYD         ,60세~,13.25168888888889,29.005803174603177
BYD         ,일반투자자,99.07407777777777,99.7151
BYD         ,투자고수,8.3333,2.5641
BYND        ,0~29세,21.93550476190476,7.224688888888888
BYND        ,10억원이상,0.4059460317460318,19.71319841269841
BYND        ,1억원이상~10억원미만,9.127655555555554,29.480077777777776
BYND        ,30~39세,44.43641111111111,26.590796825396826
BYND        ,3천만원~1억원미만,21.535384126984127,26.86389523809524
BYND        ,3천만원미만,68.9300365079365,23.942814285714288
BYND        ,40~49세,23.22536349206349,25.535463492063492
BYND        ,50~59세,7.56739365079365,39.23406666666667
BYND        ,60세~,2.8352968253968256,1.4149873015873016
BYND        ,일반투자자,97.47979206349206,98.47750634920635
BYND        ,투자고수,2.5202079365079366,1.5224936507936508
BYRN        ,1억원이상~10억원미만,50.0,92.826075
BYRN        ,30~39세,100.0,100.0
BYRN        ,3천만원미만,96.82539682539682,94.10628095238096
BYRN        ,일반투자자,100.0,100.0
BZH         ,0~29세,68.75,95.44877
BZH         ,1억원이상~10억원미만,50.0,6.6665
BZH         ,30~39세,50.0,6.6665
BZH         ,3천만원미만,98.75,99.8333375
BZH         ,50~59세,50.0,7.3076125
BZH         ,일반투자자,100.0,100.0
C           ,0~29세,20.190825396825396,6.748677777777778
C           ,10억원이상,0.7419984126984127,5.209701587301588
C           ,1억원이상~10억원미만,21.784980952380952,64.8172
C           ,30~39세,31.331849206349208,24.193744444444444
C           ,3천만원~1억원미만,27.183007936507938,18.918566666666667
C           ,3천만원미만,50.29001746031746,11.054546031746032
C           ,40~49세,27.04635873015873,31.741533333333333
C           ,50~59세,14.731609523809524,12.74945873015873
C           ,60세~,6.69935873015873,24.5665873015873
C           ,일반투자자,98.91822063492063,99.61323015873016
C           ,투자고수,1.0817793650793652,0.38677142857142854
CABA        ,0~29세,34.5833025,14.019989999999998
CABA        ,3천만원미만,100.0,100.0
CABA        ,40~49세,78.04234761904762,91.09841904761905
CABA        ,일반투자자,100.0,100.0
CABO        ,30~39세,45.767187301587306,57.74429365079365
CABO        ,3천만원~1억원미만,100.0,100.0
CABO        ,50~59세,54.2328126984127,42.25570634920635
CABO        ,일반투자자,97.8836,98.50606984126985
CABO        ,투자고수,33.3333,23.5294
CACC        ,10억원이상,21.583334,21.562033999999997
CACC        ,1억원이상~10억원미만,76.90476666666666,81.51385714285713
CACC        ,30~39세,30.555550793650795,20.316526984126984
CACC        ,3천만원~1억원미만,12.5,2.5641
CACC        ,3천만원미만,17.14913157894737,4.0141526315789475
CACC        ,40~49세,66.58730634920634,79.154373015873
CACC        ,60세~,20.0,3.7037
CACC        ,일반투자자,100.0,100.0
CACI        ,0~29세,50.0,20.0
CACI        ,1억원이상~10억원미만,50.0,58.550704347826084
CACI        ,30~39세,81.74603174603175,78.62434603174604
CACI        ,3천만원~1억원미만,81.74603174603175,78.62434603174604
CACI        ,60세~,50.0,83.3333
CACI        ,일반투자자,100.0,100.0
CADL        ,0~29세,21.369674603174605,1.7277873015873015
CADL        ,10억원이상,2.904590243902439,4.4336268292682925
CADL        ,1억원이상~10억원미만,19.794261904761903,72.73242857142857
CADL        ,30~39세,35.55536825396826,28.04976349206349
CADL        ,3천만원~1억원미만,21.942395238095237,9.634274603174603
CADL        ,3천만원미만,56.373042857142856,14.747922222222222
CADL        ,40~49세,30.396907936507937,63.420965079365075
CADL        ,50~59세,5.80675873015873,0.6104666666666667
CADL        ,60세~,6.871263492063492,6.191020634920634
CADL        ,일반투자자,98.1314365079365,99.56708888888889
CADL        ,투자고수,3.269986111111111,0.7575944444444445
CAE         ,0~29세,50.0,94.7369
CAE         ,3천만원미만,100.0,100.0
CAE         ,40~49세,88.88888888888889,78.94735555555556
CAE         ,일반투자자,100.0,100.0
CAG         ,0~29세,11.121603174603173,6.403387301587302
CAG         ,10억원이상,3.773296551724138,8.458096551724138
CAG         ,1억원이상~10억원미만,11.610947619047618,33.56417936507936
CAG         ,30~39세,27.70509523809524,36.38225396825397
CAG         ,3천만원~1억원미만,37.81274603174603,26.663922222222222
CAG         ,3천만원미만,48.83939047619048,35.87849682539682
CAG         ,40~49세,18.91826984126984,9.373539682539683
CAG         ,50~59세,22.82524603174603,39.22446031746032
CAG         ,60세~,19.42981111111111,8.61635873015873
CAG         ,일반투자자,98.7945253968254,99.8925507936508
CAG         ,투자고수,3.61642380952381,0.32234761904761905
CAH         ,10억원이상,3.881036507936508,6.4014444444444445
CAH         ,1억원이상~10억원미만,40.722495238095235,61.52396507936508
CAH         ,30~39세,50.827661904761904,54.0208126984127
CAH         ,3천만원~1억원미만,32.11040158730159,23.813709523809525
CAH         ,3천만원미만,23.28603492063492,8.260874603174603
CAH         ,40~49세,18.5757873015873,12.421657142857143
CAH         ,50~59세,26.715520634920637,27.156060317460316
CAH         ,60세~,3.881036507936508,6.4014444444444445
CAH         ,일반투자자,100.0,100.0
CAKE        ,0~29세,12.381022222222223,9.148250793650794
CAKE        ,10억원이상,2.708064285714286,0.2434285714285714
CAKE        ,1억원이상~10억원미만,17.164184126984125,60.68515238095238
CAKE        ,30~39세,62.496746031746035,29.451650793650792
CAKE        ,3천만원~1억원미만,5.988855555555555,5.307728571428572
CAKE        ,3천만원미만,76.24519365079365,33.953065079365075
CAKE        ,40~49세,14.50751746031746,13.227395238095237
CAKE        ,50~59세,10.012922222222223,48.11862222222222
CAKE        ,60세~,2.708064285714286,0.2434285714285714
CAKE        ,일반투자자,97.50613333333334,99.55184603174604
CAKE        ,투자고수,2.6629423728813557,0.4785372881355932
CAL         ,1억원이상~10억원미만,50.0,33.33318888888889
CAL         ,30~39세,100.0,100.0
CAL         ,3천만원~1억원미만,50.0,66.66681111111112
CAL         ,일반투자자,100.0,100.0
CALM        ,0~29세,17.602638095238095,8.262477777777779
CALM        ,1억원이상~10억원미만,7.509166666666667,30.52214
CALM        ,30~39세,40.08045873015873,52.87083492063492
CALM        ,3천만원~1억원미만,35.571958730158734,61.82090952380952
CALM        ,3천만원미만,62.64015238095238,30.911907936507937
CALM        ,40~49세,39.28179206349206,17.099861904761905
CALM        ,50~59세,7.354207692307693,52.74266538461538
CALM        ,일반투자자,100.0,100.0
CAPR        ,0~29세,29.87525396825397,35.39435396825397
CAPR        ,30~39세,14.93764126984127,3.217447619047619
CAPR        ,3천만원미만,100.0,100.0
CAPR        ,40~49세,52.494346031746026,44.73843333333333
CAPR        ,50~59세,14.136891666666665,87.41123333333333
CAPR        ,일반투자자,95.98450476190476,94.01715555555555
CAPR        ,투자고수,14.88095294117647,22.171717647058827
CAR         ,0~29세,11.360423809523809,1.7408920634920637
CAR         ,1억원이상~10억원미만,30.906669841269842,70.76616507936508
CAR         ,30~39세,46.945638095238095,27.04064126984127
CAR         ,3천만원~1억원미만,13.653192063492064,14.222163492063492
CAR         ,3천만원미만,50.1202507936508,15.010680952380953
CAR         ,40~49세,13.653192063492064,5.7407
CAR         ,50~59세,28.040709523809525,65.4777634920635
CAR         ,일반투자자,96.71516825396824,99.19149047619048
CAR         ,투자고수,10.891810526315789,2.6808473684210523
CARG        ,1억원이상~10억원미만,33.3333,38.09523333333333
CARG        ,30~39세,98.4127,98.18594126984127
CARG        ,3천만원~1억원미만,51.88171290322581,19.65494677419355
CARG        ,3천만원미만,53.27381428571429,88.69834821428572
CARG        ,40~49세,33.3333,38.09523333333333
CARG        ,일반투자자,81.74603174603175,97.19172380952381
CARG        ,투자고수,50.0,7.692234782608696
CARR        ,0~29세,28.794004761904763,15.481403174603175
CARR        ,1억원이상~10억원미만,19.170903174603176,52.23372698412698
CARR        ,30~39세,44.97526984126984,49.545946031746034
CARR        ,3천만원~1억원미만,30.669677777777775,29.599673015873016
CARR        ,3천만원미만,50.15941111111111,18.166607936507937
CARR        ,40~49세,14.076390476190475,9.51341746031746
CARR        ,50~59세,7.167819047619048,8.16437142857143
CARR        ,60세~,4.9865031746031745,17.294866666666667
CARR        ,일반투자자,96.87686349206349,96.67255396825396
CARR        ,투자고수,3.123136507936508,3.3274460317460317
CARS        ,3천만원미만,100.0,100.0
CARS        ,40~49세,100.0,100.0
CARS        ,일반투자자,100.0,100.0
CASY        ,0~29세,33.3333,9.0909
CASY        ,1억원이상~10억원미만,46.29628888888889,4.898988888888889
CASY        ,3천만원~1억원미만,64.36781379310345,51.01357586206897
CASY        ,3천만원미만,47.999996,93.296976
CASY        ,40~49세,47.97979393939394,93.44812121212121
CASY        ,50~59세,55.98290256410257,19.996110256410255
CASY        ,일반투자자,97.4359,99.3007
CASY        ,투자고수,33.3333,9.0909
CAT         ,0~29세,15.143696825396825,6.372830158730158
CAT         ,10억원이상,2.183511111111111,12.383393650793652
CAT         ,1억원이상~10억원미만,29.607544444444446,54.29079365079365
CAT         ,30~39세,30.772692063492062,18.246674603174604
CAT         ,3천만원~1억원미만,33.44093968253968,22.25829523809524
CAT         ,3천만원미만,34.76800158730159,11.067517460317461
CAT         ,40~49세,29.34873492063492,31.065236507936508
CAT         ,50~59세,16.87385714285714,21.308287301587303
CAT         ,60세~,7.86102380952381,23.006966666666667
CAT         ,일반투자자,97.83193015873016,95.14330317460316
CAT         ,투자고수,2.1680698412698414,4.856698412698412
CATX        ,0~29세,17.42840806451613,19.599912903225807
CATX        ,10억원이상,0.52865,10.235421428571428
CATX        ,1억원이상~10억원미만,10.002029032258065,46.872546774193545
CATX        ,30~39세,33.95489193548387,16.550559677419354
CATX        ,3천만원~1억원미만,8.481496774193548,13.643174193548386
CATX        ,3천만원미만,81.39707096774194,37.173070967741936
CATX        ,40~49세,23.552785483870966,10.847685483870968
CATX        ,50~59세,20.1221935483871,18.833464516129034
CATX        ,60세~,4.941725806451613,34.16837741935484
CATX        ,일반투자자,96.49957741935484,92.45240967741935
CATX        ,투자고수,3.500422580645161,7.547590322580645
CAVA        ,0~29세,19.56419047619048,21.53294126984127
CAVA        ,10억원이상,4.943925454545455,14.166765454545455
CAVA        ,1억원이상~10억원미만,21.78354285714286,30.451271428571427
CAVA        ,30~39세,40.32676190476191,22.310785714285714
CAVA        ,3천만원~1억원미만,32.250933333333336,46.39295396825397
CAVA        ,3천만원미만,41.649414285714286,10.787963492063492
CAVA        ,40~49세,22.575290476190478,17.798877777777776
CAVA        ,50~59세,12.901485714285714,30.871019047619047
CAVA        ,60세~,4.632271428571428,7.486368253968254
CAVA        ,일반투자자,89.26958571428571,85.83227301587303
CAVA        ,투자고수,10.730414285714286,14.167728571428572
CB          ,0~29세,23.435607936507935,28.709903174603173
CB          ,10억원이상,3.4183761904761902,31.502985714285714
CB          ,1억원이상~10억원미만,22.448038095238097,31.516703174603176
CB          ,30~39세,33.91657301587301,25.908736507936506
CB          ,3천만원~1억원미만,33.691338095238095,23.485444444444447
CB          ,3천만원미만,40.44224285714286,13.494868253968253
CB          ,40~49세,22.017842857142856,21.328542857142857
CB          ,50~59세,12.973460317460317,13.525896825396824
CB          ,60세~,7.656496825396825,10.526925396825396
CB          ,일반투자자,97.66459523809523,94.43935238095239
CB          ,투자고수,2.335404761904762,5.56064761904762
CBAN        ,0~29세,100.0,100.0
CBAN        ,3천만원미만,100.0,100.0
CBAN        ,일반투자자,100.0,100.0
CBL         ,0~29세,24.739223809523807,9.801695238095238
CBL         ,1억원이상~10억원미만,50.54420793650794,68.12665396825396
CBL         ,30~39세,17.68871951219512,21.660721951219514
CBL         ,3천만원~1억원미만,26.190450000000002,23.455065789473686
CBL         ,3천만원미만,33.65833174603175,17.725842857142858
CBL         ,40~49세,43.84729365079365,53.25457142857143
CBL         ,50~59세,15.725104545454544,26.550563636363634
CBL         ,60세~,14.786963157894736,7.135284210526316
CBL         ,일반투자자,100.0,100.0
CBOE        ,0~29세,32.010553968253966,7.9316603174603175
CBOE        ,30~39세,32.010553968253966,79.31685238095238
CBOE        ,3천만원~1억원미만,32.010553968253966,79.31685238095238
CBOE        ,3천만원미만,67.98944603174604,20.683149206349206
CBOE        ,40~49세,25.0,48.0
CBOE        ,50~59세,35.58198253968254,11.989568253968255
CBOE        ,일반투자자,100.0,100.0
CBRE        ,0~29세,29.081607936507936,13.522271428571429
CBRE        ,1억원이상~10억원미만,17.99571746031746,8.019007936507936
CBRE        ,30~39세,34.67495396825397,76.91154285714286
CBRE        ,3천만원~1억원미만,23.24577619047619,13.300004761904763
CBRE        ,3천만원미만,58.75853174603174,78.68098888888889
CBRE        ,40~49세,15.665157142857144,1.5900349206349207
CBRE        ,50~59세,14.540819047619047,6.982393650793651
CBRE        ,60세~,14.08728888888889,2.318725925925926
CBRE        ,일반투자자,95.71995873015872,97.8971873015873
CBRE        ,투자고수,14.191715789473685,6.972484210526316
CBRL        ,0~29세,50.0,40.0
CBRL        ,1억원이상~10억원미만,79.16666666666667,88.543425
CBRL        ,3천만원미만,92.42424242424242,89.01451212121212
CBRL        ,40~49세,98.75,99.0
CBRL        ,일반투자자,100.0,100.0
CBSH        ,30~39세,48.67724603174603,4.744715873015873
CBSH        ,3천만원~1억원미만,47.22221666666667,94.51660666666666
CBSH        ,3천만원미만,77.51323015873015,54.992092063492066
CBSH        ,40~49세,51.32275396825397,95.25528571428572
CBSH        ,일반투자자,100.0,100.0
CBT         ,0~29세,29.629611111111114,6.408209523809524
CBT         ,1억원이상~10억원미만,29.629611111111114,68.8884761904762
CBT         ,3천만원미만,70.37038888888888,31.11152380952381
CBT         ,40~49세,40.740722222222225,87.1835253968254
CBT         ,50~59세,29.629611111111114,6.408209523809524
CBT         ,일반투자자,97.8836,94.64674920634921
CBT         ,투자고수,33.3333,84.3137
CBU         ,1억원이상~10억원미만,50.0,80.72474347826088
CBU         ,30~39세,77.88461538461539,64.294825
CBU         ,3천만원~1억원미만,72.61904761904762,55.793592857142855
CBU         ,3천만원미만,100.0,100.0
CBU         ,40~49세,50.0,80.72474347826088
CBU         ,일반투자자,100.0,100.0
CBUS        ,0~29세,9.897060317460317,1.226952380952381
CBUS        ,1억원이상~10억원미만,6.662598412698412,9.794776190476192
CBUS        ,30~39세,46.281104761904764,18.419733333333333
CBUS        ,3천만원~1억원미만,17.29413492063492,57.68331746031746
CBUS        ,3천만원미만,76.04325238095238,32.521904761904764
CBUS        ,40~49세,28.39156507936508,73.03949206349206
CBUS        ,50~59세,12.131261904761905,6.454950793650793
CBUS        ,60세~,3.299009523809524,0.858895238095238
CBUS        ,일반투자자,100.0,100.0
CBZ         ,30~39세,100.0,100.0
CBZ         ,3천만원미만,100.0,100.0
CBZ         ,일반투자자,100.0,100.0
CC          ,0~29세,35.52783650793651,9.756333333333334
CC          ,10억원이상,11.57936,28.95583
CC          ,1억원이상~10억원미만,36.42730793650794,76.43916507936508
CC          ,30~39세,10.740744444444443,4.335466666666666
CC          ,3천만원~1억원미만,18.4297,33.95065714285714
CC          ,3천만원미만,57.639203174603175,11.420085714285715
CC          ,40~49세,39.058953968253974,82.2168746031746
CC          ,50~59세,21.405896825396827,0.8083698412698413
CC          ,60세~,11.128114285714286,29.69579285714286
CC          ,일반투자자,100.0,100.0
CCBG        ,0~29세,12.5,1.0989
CCBG        ,1억원이상~10억원미만,39.0306,94.89008095238096
CCBG        ,30~39세,13.010200000000001,18.381422222222223
CCBG        ,3천만원~1억원미만,20.946707936507934,1.7789714285714284
CCBG        ,3천만원미만,40.022663492063494,3.3309666666666664
CCBG        ,40~49세,52.04082857142857,78.67113492063493
CCBG        ,50~59세,13.010200000000001,1.0812587301587302
CCBG        ,60세~,13.010200000000001,1.0812587301587302
CCBG        ,일반투자자,100.0,100.0
CCCC        ,0~29세,27.57374761904762,17.844731746031748
CCCC        ,1억원이상~10억원미만,11.528444444444444,19.81416984126984
CCCC        ,30~39세,29.89665873015873,26.590863492063495
CCCC        ,3천만원~1억원미만,17.406349206349205,24.461530158730156
CCCC        ,3천만원미만,71.06520476190477,55.72429523809524
CCCC        ,40~49세,14.399806349206349,24.41262857142857
CCCC        ,50~59세,18.26435238095238,28.34350476190476
CCCC        ,60세~,9.865425396825396,2.8082841269841268
CCCC        ,일반투자자,97.49698412698413,95.52288412698414
CCCC        ,투자고수,2.503015873015873,4.477115873015872
CCCS        ,0~29세,50.0,42.857127272727276
CCCS        ,3천만원~1억원미만,91.26984126984127,92.51700952380953
CCCS        ,3천만원미만,50.0,42.857127272727276
CCCS        ,50~59세,91.26984126984127,92.51700952380953
CCCS        ,일반투자자,100.0,100.0
CCI         ,0~29세,12.362812698412698,4.743830158730159
CCI         ,10억원이상,2.048131746031746,14.856452380952382
CCI         ,1억원이상~10억원미만,24.36489365079365,54.724419047619044
CCI         ,30~39세,34.467953968253966,40.107531746031746
CCI         ,3천만원~1억원미만,31.25136507936508,18.73548253968254
CCI         ,3천만원미만,42.33558888888889,11.683649206349205
CCI         ,40~49세,26.358385714285713,34.05253650793651
CCI         ,50~59세,20.985601587301588,17.10402380952381
CCI         ,60세~,5.11211746031746,3.5689
CCI         ,일반투자자,99.07909682539683,98.70617777777778
CCI         ,투자고수,0.9209031746031746,1.2938222222222222
CCJ         ,0~29세,17.88869365079365,16.453326984126985
CCJ         ,10억원이상,1.7672984126984126,13.76807619047619
CCJ         ,1억원이상~10억원미만,24.981990476190475,45.45581746031746
CCJ         ,30~39세,23.922101587301587,25.30569206349206
CCJ         ,3천만원~1억원미만,31.596755555555557,26.845661904761904
CCJ         ,3천만원미만,41.5929380952381,13.92887142857143
CCJ         ,40~49세,23.355368253968255,17.264385714285716
CCJ         ,50~59세,24.210596825396824,30.335315873015873
CCJ         ,60세~,10.623242857142857,10.641295238095239
CCJ         ,일반투자자,96.57943015873016,95.13722698412698
CCJ         ,투자고수,3.4205698412698413,4.862773015873016
CCK         ,0~29세,88.88888888888889,80.173526984127
CCK         ,1억원이상~10억원미만,50.0,85.7143
CCK         ,30~39세,50.0,85.7143
CCK         ,3천만원~1억원미만,50.0,90.17499090909091
CCK         ,3천만원미만,88.88888888888889,80.173526984127
CCK         ,60세~,50.0,90.17499090909091
CCK         ,일반투자자,94.44444444444444,90.2828873015873
CCK         ,투자고수,50.0,87.4540142857143
CCL         ,0~29세,16.423833333333334,8.29849365079365
CCL         ,10억원이상,0.4746142857142857,2.3961698412698413
CCL         ,1억원이상~10억원미만,13.232320634920635,41.874295238095236
CCL         ,30~39세,39.37402857142857,30.17546984126984
CCL         ,3천만원~1억원미만,22.578250793650792,30.855373015873017
CCL         ,3천만원미만,63.714820634920635,24.874173015873016
CCL         ,40~49세,26.85754126984127,29.67653015873016
CCL         ,50~59세,12.750401587301587,21.230877777777778
CCL         ,60세~,4.594193650793651,10.618626984126985
CCL         ,일반투자자,97.60207142857143,98.14463968253968
CCL         ,투자고수,2.3979285714285714,1.8553603174603175
CCO         ,30~39세,33.3333,16.66444444444444
CCO         ,3천만원미만,100.0,100.0
CCO         ,40~49세,95.23809999999999,97.61936507936508
CCO         ,일반투자자,100.0,100.0
CCOI        ,0~29세,16.26963333333333,13.297326984126984
CCOI        ,10억원이상,3.990370588235294,13.931226470588236
CCOI        ,1억원이상~10억원미만,21.771342857142855,42.88610634920635
CCOI        ,30~39세,30.70264761904762,29.826914285714288
CCOI        ,3천만원~1억원미만,34.3821380952381,31.797344444444445
CCOI        ,3천만원미만,41.69297142857143,17.798111111111112
CCOI        ,40~49세,34.84809841269841,29.244173015873017
CCOI        ,50~59세,9.452033333333334,23.452615873015873
CCOI        ,60세~,8.727557142857142,4.17896507936508
CCOI        ,일반투자자,96.49252857142858,93.15636666666667
CCOI        ,투자고수,4.419414,8.622978
CCRN        ,1억원이상~10억원미만,33.3333,33.3333
CCRN        ,30~39세,33.3333,33.3333
CCRN        ,3천만원~1억원미만,33.3333,33.3333
CCRN        ,3천만원미만,47.619042857142865,47.619042857142865
CCRN        ,40~49세,66.6667,66.6667
CCRN        ,일반투자자,87.83070000000001,87.83070000000001
CCRN        ,투자고수,33.3333,33.3333
CCS         ,1억원이상~10억원미만,49.47089841269841,28.64114126984127
CCS         ,30~39세,49.47089841269841,28.64114126984127
CCS         ,3천만원~1억원미만,33.3333,22.3881
CCS         ,3천만원미만,49.47089841269841,70.64813968253968
CCS         ,40~49세,49.47089841269841,70.64813968253968
CCS         ,50~59세,33.3333,22.3881
CCS         ,일반투자자,100.0,100.0
CCSI        ,0~29세,22.581253968253968,19.3549
CCSI        ,30~39세,33.00262380952381,32.26367619047619
CCSI        ,3천만원~1억원미만,34.62771746031746,36.48901428571428
CCSI        ,3천만원미만,65.37228253968254,63.51098571428572
CCSI        ,40~49세,30.026433333333337,40.05142380952381
CCSI        ,50~59세,14.621740322580646,8.464345161290323
CCSI        ,일반투자자,95.7293984126984,96.46413174603175
CCSI        ,투자고수,15.826347058823528,13.103511764705884
CDE         ,0~29세,13.722147619047618,4.722696825396826
CDE         ,1억원이상~10억원미만,12.404973015873015,16.404703174603174
CDE         ,30~39세,16.604544444444443,16.433753968253967
CDE         ,3천만원~1억원미만,32.39269206349206,37.68742857142857
CDE         ,3천만원미만,55.20234285714286,45.907847619047615
CDE         ,40~49세,41.00944126984127,69.65858095238096
CDE         ,50~59세,18.23455396825397,6.7963047619047625
CDE         ,60세~,10.429279365079363,2.3886587301587303
CDE         ,일반투자자,100.0,100.0
CDLX        ,0~29세,31.04054761904762,98.02797142857143
CDLX        ,1억원이상~10억원미만,28.985491304347825,98.31075217391304
CDLX        ,30~39세,26.535935294117646,1.4314725490196079
CDLX        ,3천만원~1억원미만,29.431513953488373,91.64016976744186
CDLX        ,3천만원미만,69.32981904761905,1.5607206349206348
CDLX        ,40~49세,47.47794603174603,0.8132238095238096
CDLX        ,일반투자자,92.75132698412698,99.69742222222223
CDLX        ,투자고수,25.370355555555555,1.0590222222222223
CDMO        ,0~29세,21.666666666666668,5.1001666666666665
CDMO        ,1억원이상~10억원미만,58.00546885245902,59.97182950819672
CDMO        ,30~39세,44.48274827586207,63.44668275862069
CDMO        ,3천만원~1억원미만,41.40739333333333,39.28561777777778
CDMO        ,3천만원미만,32.083325,31.209482142857144
CDMO        ,40~49세,31.96665,63.658362
CDMO        ,50~59세,29.533312000000002,0.9296519999999999
CDMO        ,60세~,45.76022105263158,21.729577192982457
CDMO        ,일반투자자,100.0,100.0
CDNS        ,0~29세,20.344950793650792,10.777055555555556
CDNS        ,10억원이상,3.762169841269841,27.090892063492063
CDNS        ,1억원이상~10억원미만,29.067068253968255,35.849130158730155
CDNS        ,30~39세,30.886585714285715,21.91335873015873
CDNS        ,3천만원~1억원미만,32.99285238095238,24.75823650793651
CDNS        ,3천만원미만,34.17791904761905,12.30174761904762
CDNS        ,40~49세,25.457201587301586,18.05678888888889
CDNS        ,50~59세,14.731766666666667,26.524693650793647
CDNS        ,60세~,8.579485714285715,22.728088888888887
CDNS        ,일반투자자,97.55128571428571,98.42038253968254
CDNS        ,투자고수,2.448714285714286,1.5796190476190477
CDW         ,0~29세,8.404174285714285,16.322351428571427
CDW         ,10억원이상,7.1429,1.5858066666666666
CDW         ,1억원이상~10억원미만,20.005066666666664,12.07025238095238
CDW         ,30~39세,45.76884285714286,51.86076984126984
CDW         ,3천만원~1억원미만,29.640993650793654,65.7380365079365
CDW         ,3천만원미만,48.65323333333333,21.814122222222224
CDW         ,40~49세,14.764233333333333,12.042631746031745
CDW         ,50~59세,28.417703174603176,14.822514285714286
CDW         ,60세~,10.306502564102564,19.717523076923076
CDW         ,일반투자자,96.11024285714286,93.93956666666666
CDW         ,투자고수,14.414982352941177,22.45925294117647
CDXC        ,0~29세,35.76422222222222,19.973731746031746
CDXC        ,1억원이상~10억원미만,8.08714126984127,59.91619047619047
CDXC        ,30~39세,32.704122222222225,12.124803174603175
CDXC        ,3천만원~1억원미만,18.132814285714286,12.806068253968254
CDXC        ,3천만원미만,73.7800365079365,27.277750793650792
CDXC        ,40~49세,10.02224761904762,7.571534920634921
CDXC        ,50~59세,17.46583650793651,0.44135079365079366
CDXC        ,60세~,4.043574603174603,59.88857301587302
CDXC        ,일반투자자,89.50121904761905,99.68668412698412
CDXC        ,투자고수,10.498780952380951,0.31331587301587305
CDZI        ,30~39세,100.0,100.0
CDZI        ,3천만원미만,100.0,100.0
CDZI        ,일반투자자,100.0,100.0
CE          ,0~29세,12.5,64.2202
CE          ,10억원이상,12.5,64.2202
CE          ,1억원이상~10억원미만,54.818603174603176,62.526939682539684
CE          ,30~39세,50.340138095238096,39.50253968253968
CE          ,3천만원~1억원미만,41.95010158730159,34.6658761904762
CE          ,3천만원미만,12.7551,3.4580142857142855
CE          ,40~49세,47.278909523809524,48.26504285714286
CE          ,일반투자자,100.0,100.0
CECO        ,1억원이상~10억원미만,70.58823235294118,59.88105882352941
CECO        ,30~39세,62.280702631578954,80.62829736842106
CECO        ,3천만원~1억원미만,66.22806842105263,71.28424210526316
CECO        ,3천만원미만,63.72549411764706,73.83780588235294
CECO        ,40~49세,74.07407222222223,75.64895555555556
CECO        ,50~59세,67.64705588235293,46.307158823529406
CECO        ,일반투자자,100.0,100.0
CEG         ,0~29세,20.171553968253967,11.03403492063492
CEG         ,10억원이상,2.696042857142857,27.68378095238095
CEG         ,1억원이상~10억원미만,28.33157301587302,40.20836825396825
CEG         ,30~39세,34.193593650793645,21.040565079365077
CEG         ,3천만원~1억원미만,34.203922222222225,19.78023015873016
CEG         ,3천만원미만,34.76846507936508,12.327619047619047
CEG         ,40~49세,18.576904761904764,13.187879365079365
CEG         ,50~59세,17.886625396825398,26.23502222222222
CEG         ,60세~,9.171309523809525,28.50250793650794
CEG         ,일반투자자,95.44239999999999,96.46214285714285
CEG         ,투자고수,4.5576,3.53785873015873
CEIX        ,0~29세,11.030083333333332,3.6872291666666666
CEIX        ,1억원이상~10억원미만,23.726996825396824,48.17540952380952
CEIX        ,30~39세,15.973188524590164,3.950452459016393
CEIX        ,3천만원~1억원미만,34.227114285714286,21.36566507936508
CEIX        ,3천만원미만,42.045836507936514,30.458919047619048
CEIX        ,40~49세,57.36774126984127,63.45576984126984
